Area Number,Baseline,Dislike roads,Dislike camps,Dislike picnic,Dislike gates,Dislike all,Like border,Like dams,Like water,Like all
1656,1,0.5,0.5,0.49053808436580193,0.5,0.06131726054572524,0.8268354267096066,0.8840823506427157,0.7776115640834795,0.5684267497373527
1657,1,0.5,0.5,0.46716408196481707,0.5,0.058395510245602134,0.8384693641801093,0.8941195053431974,0.774256403104348,0.5804536866833108
1658,1,0.5,0.5,0.4512975146649131,0.5,0.056412189333114135,0.8492012733830692,0.9010835864731466,0.7682377799351483,0.5878565702386194
1659,1,0.5,0.5,0.4437444241987225,0.5,0.055468053024840314,0.8587770516319952,0.9043013344854588,0.7597557872510031,0.5900212037319061
1660,1,0.5,0.5,0.4449284001636208,0.5,0.0556160500204526,0.8669468455925446,0.9033976589439423,0.7490600931111465,0.5866621800916028
1661,1,0.5,0.5,0.45478120952485174,0.5,0.05684765119060647,0.8734380854863917,0.8984825630063513,0.7364200463248727,0.5779195420889104
1662,1,0.5,0.5,0.47276116147756225,0.5,0.05909514518469528,0.8779825829298084,0.8900929131947908,0.7221008328739043,0.5643117456182861
1663,1,0.5,0.5,0.4979887378910959,0.5,0.062248592236386985,0.8813469076608634,0.8789489965086699,0.7063479913241383,0.5471788145297901
1664,1,0.5,0.5,0.5,0.5,0.0625,0.8847221566131143,0.8657348773414885,0.689379560702502,0.5280198150719083
1665,1,0.5,0.5,0.5,0.5,0.0625,0.8880974055653725,0.8510003326220013,0.6713837916058181,0.5074125254749344
1666,1,0.5,0.5,0.5,0.5,0.0625,0.8914599454771196,0.8351525596346585,0.6525202631384677,0.48580463457726064
1667,1,0.5,0.5,0.5,0.5,0.0625,0.8948209318394922,0.81848290352903,0.6329227293343386,0.4635498438963317
1668,1,0.5,0.5,0.5,0.5,0.0625,0.8981819182018589,0.8011980029589763,0.6127025978019541,0.4409139987299041
1669,1,0.5,0.5,0.5,0.5,0.0625,0.9027228897703325,0.7851032160143437,0.5919524134866698,0.4195348151854076
1670,1,0.5,0.5,0.5,0.5,0.0625,0.9108985262826956,0.7926314155797003,0.5707490384759272,0.412084680216387
1671,1,0.5,0.5,0.5,0.5,0.0625,0.9185659178022472,0.7984489349033956,0.549156409517294,0.40276667542668226
1672,1,0.5,0.5,0.5,0.5,0.0625,0.926805807030151,0.8024046208063842,0.527227858065496,0.39208526110454844
1673,1,0.5,0.5,0.5,0.5,0.0625,0.9353091653417274,0.804385491550935,0.5050080270354622,0.3799423461044155
1674,1,0.5,0.5,0.5,0.5,0.0625,0.9438125236533064,0.8043315611733213,0.5,0.3795691003024981
1675,1,0.5,0.5,0.5,0.5,0.0625,0.952315881964873,0.8022444944130174,0.5,0.3819950866241982
1676,1,0.5,0.5,0.5,0.5,0.0625,0.9608192402764443,0.7981873590999315,0.5,0.3834568859843288
1677,1,0.5,0.5,0.5,0.5,0.0625,0.9693225985880147,0.7922755573743026,0.5,0.38398530103591333
1678,1,0.5,0.5,0.5,0.5,0.0625,0.9799261940531272,0.7846617867138911,0.5,0.384455319136735
1679,1,0.5,0.5,0.5,0.4805907834318371,0.060073847928979636,0.9929932477850036,0.7755191586385379,0.5,0.3850426440279876
1680,1,0.5,0.5,0.5,0.45377880067235066,0.05672235008404383,0.9939396984831179,0.7650260649019841,0.5,0.38019488814020214
1681,1,0.5,0.5,0.5,0.4311181958113425,0.05388977447641781,0.980872644751243,0.753354805008206,0.5,0.369472560012228
1682,1,0.5,0.5,0.5,0.4132923875171391,0.05166154843964239,0.9678055910193676,0.7406643984146525,0.5,0.35840957292734854
1683,1,0.5,0.5,0.5,0.40094675007996244,0.050118343759995305,0.9546202670565205,0.727096983734623,0.5,0.34705075839436816
1684,1,0.5,0.5,0.5,0.3945959898677061,0.049324498733463264,0.9405427266731268,0.7127768144389541,0.5,0.33519852428089963
1685,1,0.5,0.5,0.5,0.3945297124928196,0.04931621406160245,0.9262247964199241,0.6978108864288319,0.5,0.3231648731110758
1686,1,0.5,0.5,0.5,0.4007510360057679,0.050093879500720986,0.9111457471010052,0.682290443332232,0.5,0.31083301786491124
1687,1,0.5,0.5,0.5,0.41297589721402095,0.05162198715175262,0.8955828969528898,0.6662928462931452,0.5,0.2983602387511008
1688,1,0.5,0.5,0.5,0.43069338339438,0.0538366729242975,0.8797239004838587,0.6498834958585655,0.5,0.28585902191839146
1689,1,0.5,0.5,0.5,0.4532598474603072,0.0566574809325384,0.865338503050922,0.6331176366881057,0.5,0.27393053399341144
1690,1,0.5,0.5,0.5,0.4799918625765794,0.05999898282207242,0.8561654885563555,0.6160419677277024,0.5,0.2637169361354035
1691,1,0.5,0.5,0.5,0.5,0.0625,0.845732148004011,0.5986960346775577,0.5,0.25316824170466734
1692,1,0.5,0.5,0.5,0.5,0.0625,0.8342763469138028,0.5811134107892544,0.5,0.2424045867479396
1693,1,0.5,0.5,0.5,0.5,0.0625,0.8219953826987492,0.5633226858907104,0.5,0.2315243233858109
1694,1,0.5,0.5,0.5,0.5,0.0625,0.8090483990000223,0.5453482885825656,0.5,0.2206065798875634
1695,1,0.5,0.5,0.5,0.5,0.0625,0.9309749996707399,0.7399279653374099,0.7188822546161197,0.4952052309787415
1696,1,0.5,0.5,0.5,0.5,0.0625,0.9476317299722135,0.7547885101577636,0.7331309014957964,0.524380338830703
1697,1,0.5,0.5,0.5,0.5,0.0625,0.9642884602736845,0.7744777190835315,0.7457146392275349,0.5569145526181621
1698,1,0.5,0.5,0.5,0.5,0.0625,0.9809451905751589,0.7941070092769523,0.7563753426479414,0.5891978240821676
1699,1,0.5,0.5,0.5,0.5,0.0625,0.9976019208766268,0.8136574442914344,0.7648513180206079,0.6208345793720708
1700,1,0.5,0.5,0.5,0.5,0.0625,0.9857413488219036,0.8331013106488936,0.7708999528516489,0.6330803168909541
1701,1,0.5,0.5,0.5,0.5,0.0625,0.9690846185204328,0.8523964873513037,0.7743259860548676,0.6396275863048767
1702,1,0.5,0.5,0.5,0.5,0.0625,0.9524278882189608,0.8714759890707183,0.7750095790109301,0.6432719285775579
1703,1,0.5,0.5,0.5,0.5,0.0625,0.9357711579174904,0.8902272992749738,0.7729259625065766,0.6438852238321016
1704,1,0.5,0.5,0.5,0.5,0.0625,0.9191144276160175,0.9084485376218214,0.7681497304933609,0.6413805652885036
1705,1,0.5,0.5,0.5,0.5,0.0625,0.9024576973145446,0.9257484363619184,0.7608421516298534,0.6356446642209129
1706,1,0.5,0.5,0.5,0.5,0.0625,0.885800967013075,0.9413065664506142,0.7512261963072407,0.6263801151833948
1707,1,0.5,0.5,0.5,0.5,0.0625,0.8691442367116051,0.9533465587450098,0.7395574259640062,0.6127940787417244
1708,1,0.5,0.5,0.5,0.5,0.0625,0.8524875064101345,0.9586700106454246,0.7260980771567589,0.5934067081386408
1709,1,0.5,0.5,0.5,0.5,0.0625,0.8358307761086632,0.9548359384115448,0.7110982999289277,0.5675142296508008
1710,1,0.5,0.5,0.5,0.5,0.0625,0.8191740458071902,0.9436846655138904,0.6947851227893899,0.5370980707580664
1711,1,0.5,0.5,0.5,0.5,0.0625,0.8025173155057187,0.9285644252672509,0.6773577054423681,0.5047595313729655
1712,1,0.5,0.5,0.5,0.5,0.0625,0.785860585204252,0.9114863525973884,0.6666916434580519,0.4775520232108514
1713,1,0.5,0.5,0.5,0.5,0.0625,0.769203854902774,0.8933871948796366,0.6860138082207452,0.4714265446825585
1714,1,0.5,0.5,0.5,0.5,0.0625,0.7525471246013049,0.8747086808483977,0.7044831701655798,0.46373274120881186
1715,1,0.5,0.5,0.5,0.5,0.0625,0.7358903942998316,0.8556755769321596,0.7219297484398501,0.4545872057764705
1716,1,0.5,0.5,0.5,0.5,0.0625,0.7192336639983631,0.8568836132806288,0.7381490254169821,0.4549209054064411
1717,1,0.5,0.5,0.5,0.5,0.0625,0.7025769336968916,0.8634593146678237,0.7528992088692931,0.45674374344999946
1718,1,0.43046065442256193,0.5,0.5,0.5,0.05380758180282024,0.685920203395419,0.8673183608996626,0.7659024368670917,0.45564392747276977
1719,1,0.3422785673459229,0.5,0.5,0.5,0.04278482091824036,0.669263473093949,0.86822186843894,0.776853104094833,0.45140539857542183
1720,1,0.25952948341772764,0.5,0.5,0.5,0.032441185427215954,0.6526067427924742,0.8661099908092706,0.7854367104105383,0.4439517791863308
1721,1,0.18292916790109648,0.5,0.5,0.5,0.02286614598763706,0.6590957236414912,0.8611202204621922,0.7913609017302691,0.4491453116070157
1722,1,0.10002017754585318,0.5,0.5,0.5,0.012502522193231648,0.6749395931760607,0.8535464177022553,0.794395667812783,0.45764520507434236
1723,1,0.0026952585810386953,0.5,0.5,0.5,0.0003369073226298369,0.6906969672228687,0.8478505245125286,0.7944130123244861,0.46521444526857075
1724,1,0.09600117449635398,0.5,0.5,0.5,0.012000146812044248,0.7063539211205608,0.8401934780376643,0.7980868933947189,0.4736437872209
1725,1,0.1953398387182141,0.5,0.5,0.5,0.02441747983977676,0.7218934938679715,0.8305102185018772,0.8076437154010176,0.48421465120736046
1726,1,0.2911548121853292,0.5,0.5,0.5,0.03639435152316615,0.7372948545988964,0.819125879123453,0.8143040715835316,0.49178859907039907
1727,1,0.38651080771594554,0.5,0.5,0.5,0.04831385096449319,0.7525321967547709,0.8097062097124721,0.817750129118896,0.4982796802235367
1728,1,0.4822692816915907,0.5,0.5,0.5,0.06028366021144884,0.7675732600981977,0.8211224971466253,0.8177994153634295,0.5154358049429093
1729,1,0.5,0.5,0.5,0.5,0.0625,0.7823773431940148,0.8309361202618308,0.81444922353266,0.5294779963569954
1730,1,0.5,0.5,0.5,0.5,0.0625,0.796892620407903,0.8388540107939695,0.8078773093740185,0.5400470533985132
1731,1,0.5,0.5,0.5,0.5,0.0625,0.8110525202872599,0.8445861517037303,0.8006514448270845,0.5484492236856708
1732,1,0.5,0.5,0.5,0.5,0.0625,0.824770869743698,0.856179348151058,0.8031665639188168,0.5671575032705
1733,1,0.5,0.5,0.5,0.5,0.0625,0.8379355015849617,0.8671159994035937,0.8025235288204778,0.5831033878554781
1734,1,0.5,0.5,0.5,0.5,0.0625,0.8504001645782596,0.8757746590636437,0.7987526105026133,0.5948781269132937
1735,1,0.5,0.5,0.5,0.5,0.0625,0.8620108634452339,0.8816542647705359,0.7920238790401428,0.601934626760081
1736,1,0.5,0.5,0.5,0.5,0.0625,0.872545431609551,0.8843302513046354,0.782611817249625,0.6038776162722072
1737,1,0.5,0.5,0.5,0.5,0.0625,0.8816619767123977,0.8835814942567317,0.7708468260976691,0.6005052538876614
1738,1,0.5,0.5,0.5,0.5,0.0625,0.8890105227366436,0.8794718033166351,0.7570705200690802,0.5919229203113664
1739,1,0.5,0.5,0.5,0.5,0.0625,0.8942219496950277,0.8723253200043313,0.7416043976196718,0.5784903261242013
1740,1,0.5,0.5,0.5,0.5,0.0625,0.8976682272242003,0.8626151331905615,0.7247331432237356,0.5611914546437352
1741,1,0.5,0.5,0.5,0.5,0.0625,0.901043476176443,0.8508410936467707,0.7066991347617778,0.5417872286267235
1742,1,0.5,0.5,0.5,0.5,0.0625,0.9044187251286937,0.837451062566567,0.6877037421622035,0.5208712309974948
1743,1,0.5,0.5,0.5,0.5,0.0625,0.9077842080469785,0.8228110195949292,0.6679118975791478,0.498886672894781
1744,1,0.5,0.5,0.5,0.5,0.0625,0.9111451944093523,0.8072055174720054,0.6474577147639184,0.47619312471827985
1745,1,0.5,0.5,0.5,0.5,0.0625,0.9145061807717256,0.7908505553211171,0.6264499792672027,0.45307225526802114
1746,1,0.5,0.5,0.5,0.5,0.0625,0.9178671671340999,0.7739087177139845,0.6049769967464276,0.4297426281654396
1747,1,0.5,0.5,0.5,0.5,0.0625,0.9254429645534703,0.7736879789561069,0.5831106523195007,0.41750961599776887
1748,1,0.5,0.5,0.5,0.5,0.0625,0.9335665268515525,0.7790062604821741,0.5609097093769196,0.4079239245735548
1749,1,0.5,0.5,0.5,0.5,0.0625,0.9411400553607399,0.782607877458337,0.5384224459211023,0.3965716180093418
1750,1,0.5,0.5,0.5,0.5,0.0625,0.9496434136723106,0.7844067789092937,0.5156887431212728,0.3841400159711536
1751,1,0.5,0.5,0.5,0.5,0.0625,0.9581467719838889,0.7843578449899766,0.5,0.3757649686286928
1752,1,0.5,0.5,0.5,0.5,0.0625,0.9666501302954555,0.7824623226784382,0.5,0.37818365308419855
1753,1,0.5,0.5,0.5,0.5,0.0625,0.9751534886070257,0.7787676716852698,0.5,0.3797090059291308
1754,1,0.5,0.5,0.5,0.5,0.0625,0.9836568469185976,0.7733618630312771,0.5,0.3803613458582192
1755,1,0.5,0.5,0.5,0.5,0.0625,0.9921602052301695,0.7663636433134801,0.5,0.3801777548154214
1756,1,0.5,0.5,0.5,0.5,0.0625,0.9966612273590028,0.757911071705361,0.5,0.3776902894774211
1757,1,0.5,0.5,0.5,0.4977872730744966,0.062223409134312076,0.9835941736271256,0.748150538535531,0.5,0.3679382553497723
1758,1,0.5,0.5,0.5,0.47722098450817,0.05965262306352125,0.9705271198952428,0.7372277539825759,0.5,0.35774976438977396
1759,1,0.5,0.5,0.5,0.461180622831185,0.057647577853898124,0.9574600661633661,0.7252813160446898,0.5,0.347213948423601
1760,1,0.5,0.5,0.5,0.45015027012648623,0.05626878376581078,0.9443930124314913,0.7124387763427917,0.5,0.3364111010816873
1761,1,0.5,0.5,0.5,0.44450305343718294,0.05556288167964787,0.9313237351409233,0.6988147424120277,0.5,0.32541137803735587
1762,1,0.5,0.5,0.5,0.44444421847400484,0.055555527309250605,0.9175602936447514,0.6845104416538905,0.5,0.31403980092342115
1763,1,0.5,0.5,0.5,0.44997595730772144,0.05624699466346518,0.9034529531310769,0.6696142202477146,0.5,0.30248247237068054
1764,1,0.5,0.5,0.5,0.4608970177545002,0.057612127219312526,0.8889631349072684,0.6542025657995417,0.5,0.29078098187876955
1765,1,0.5,0.5,0.5,0.47683724665237887,0.05960465583154736,0.8739341675326378,0.6383413660138615,0.5,0.27893416515448544
1766,1,0.5,0.5,0.5,0.497314245336922,0.06216428066711525,0.85853778463027,0.6220872196209597,0.5,0.2670426916900915
1767,1,0.5,0.5,0.5,0.5,0.0625,0.8428819609513629,0.605488692670402,0.5,0.25517774830595275
1768,1,0.5,0.5,0.5,0.5,0.0625,0.8328332041899851,0.5885874653732531,0.5,0.24509759236643414
1769,1,0.5,0.5,0.5,0.5,0.0625,0.8222065899585496,0.5714193475142576,0.5,0.23491237657801856
1770,1,0.5,0.5,0.5,0.5,0.0625,0.8107070755614434,0.5540151597619015,0.5,0.22457200499363852
1771,1,0.5,0.5,0.5,0.5,0.0625,0.7984840418567483,0.5364014886140116,0.5,0.21415401434324627
1772,1,0.5,0.5,0.5,0.5,0.0625,0.9303995750954663,0.7312085654454364,0.6985083043159027,0.4752064723698534
1773,1,0.5,0.5,0.5,0.5,0.0625,0.9470563053969399,0.7506398994846702,0.7117480762714631,0.5059804617835888
1774,1,0.5,0.5,0.5,0.5,0.0625,0.9637130356984127,0.7699737315693467,0.7233574499468083,0.536755621107613
1775,1,0.5,0.5,0.5,0.5,0.0625,0.9803697659998821,0.7891832345204763,0.7331235689187514,0.5672113879157576
1776,1,0.5,0.5,0.5,0.5,0.0625,0.9970264963013538,0.8082310425372089,0.7408379687658682,0.5969878042590755
1777,1,0.5,0.5,0.5,0.5,0.0625,0.9863167733971707,0.8270637184235776,0.7463134071336723,0.6088027872115378
1778,1,0.5,0.5,0.5,0.5,0.0625,0.9696600430957023,0.8456025196947912,0.7494030798935122,0.6144707889307716
1779,1,0.5,0.5,0.5,0.5,0.0625,0.9530033127942326,0.8637274555762775,0.7500185100180529,0.617366581132696
1780,1,0.5,0.5,0.5,0.5,0.0625,0.936346582492761,0.8812488703092347,0.7481415590051997,0.6173322753251403
1781,1,0.5,0.5,0.5,0.5,0.0625,0.9196898521912918,0.8978557136108548,0.7438270051956095,0.614214248423517
1782,1,0.5,0.5,0.5,0.5,0.0625,0.9030331218898153,0.9130225334867511,0.7371948778395244,0.6078095016734731
1783,1,0.5,0.5,0.5,0.5,0.0625,0.8863763915883445,0.9258602392762154,0.7284149098339276,0.5977814592047985
1784,1,0.5,0.5,0.5,0.5,0.0625,0.8697196612868758,0.9349744007386567,0.7176874247093412,0.5835987390500779
1785,1,0.5,0.5,0.5,0.5,0.0625,0.8530629309854045,0.9386815443898456,0.7052249686049022,0.5647120174178492
1786,1,0.5,0.5,0.5,0.5,0.0625,0.8364062006839319,0.9360345606008221,0.6912375539339235,0.54117341357272
1787,1,0.5,0.5,0.5,0.5,0.0625,0.8197494703824606,0.927728277475582,0.6759225755048063,0.5140423388472876
1788,1,0.5,0.5,0.5,0.5,0.0625,0.8030927400809897,0.9154137935845084,0.6594590978543476,0.484809382590365
1789,1,0.5,0.5,0.5,0.5,0.0625,0.7864360097795202,0.9005693671201918,0.6507433267556779,0.460882570619935
1790,1,0.5,0.5,0.5,0.5,0.0625,0.7697792794780488,0.8841635843355135,0.6691328183499666,0.4554190274140989
1791,1,0.5,0.5,0.5,0.5,0.0625,0.7531225491765754,0.8667720013168628,0.6866057435427622,0.4482063005072043
1792,1,0.5,0.5,0.5,0.5,0.0625,0.7364658188751061,0.848734260084347,0.7030002894484049,0.43942001254155594
1793,1,0.5,0.5,0.5,0.5,0.0625,0.7198090885736323,0.8467781646147539,0.7181282274595948,0.4377125253909733
1794,1,0.487978965924758,0.5,0.5,0.5,0.06099737074059475,0.7031523582721608,0.8576427296924876,0.7317751610263974,0.4412995778790438
1795,1,0.39196150823010184,0.5,0.5,0.5,0.04899518852876273,0.6864956279706887,0.8663801886695361,0.7437044043886825,0.44233025120951724
1796,1,0.2978827926382076,0.5,0.5,0.5,0.03723534907977595,0.6698388976692173,0.8725523026862725,0.7536662824193463,0.4404949345945843
1797,1,0.20685794296081317,0.5,0.5,0.5,0.025857242870101646,0.6531821673677479,0.8757761008454721,0.7614142323933573,0.43556041145773167
1798,1,0.11979599342814234,0.5,0.5,0.5,0.014974499178517793,0.6637705940897634,0.8758217463009845,0.7739291975089132,0.44991965329040146
1799,1,0.04166519239034294,0.5,0.5,0.5,0.005208149048792868,0.6798457311798296,0.8726858206548957,0.791217708258842,0.46942292280770465
1800,1,0.0344167647230309,0.5,0.5,0.5,0.004302095590378863,0.6958571818300459,0.8665924970891821,0.8068107587094473,0.4865267453894041
1801,1,0.1225413349951533,0.5,0.5,0.5,0.015317666874394162,0.7117943314219852,0.857921770128266,0.8202665291156062,0.5009071189768828
1802,1,0.21618358732752713,0.5,0.5,0.5,0.02702294841594089,0.7276441362625088,0.8471115276612878,0.8310735125509406,0.5122701693251784
1803,1,0.31200549714345405,0.5,0.5,0.5,0.039000687142931756,0.7433904109752595,0.8345806947643353,0.8386984322220958,0.5203446822141943
1804,1,0.40922589706393375,0.5,0.5,0.5,0.05115323713299172,0.7590128605044411,0.8251908107004119,0.8426779310670662,0.5277948373983704
1805,1,0.5,0.5,0.5,0.5,0.0625,0.7744857494954872,0.8376926154833286,0.8427350293960415,0.5467504693333869
1806,1,0.5,0.5,0.5,0.5,0.0625,0.7897760515199803,0.8485763510091291,0.8388655574223923,0.5621953484106877
1807,1,0.5,0.5,0.5,0.5,0.0625,0.8048408459641176,0.8574708595452296,0.8313395535683439,0.5737303476000145
1808,1,0.5,0.5,0.5,0.5,0.0625,0.8196236216988801,0.8639853306299605,0.8252711051667235,0.5844097794411514
1809,1,0.5,0.5,0.5,0.5,0.0625,0.8340489956354219,0.8677675354199779,0.8281461615219075,0.5993795970046222
1810,1,0.5,0.5,0.5,0.5,0.0625,0.8480151671851739,0.8685813594120972,0.8274100324188847,0.6094455455210829
1811,1,0.5,0.5,0.5,0.5,0.0625,0.8613832675416027,0.866372557088614,0.823107795480855,0.6142679177464581
1812,1,0.5,0.5,0.5,0.5,0.0625,0.8739628499818672,0.8620617194938802,0.8154887344099581,0.6143972998931031
1813,1,0.5,0.5,0.5,0.5,0.0625,0.8855405381062973,0.8643506470887861,0.8049411313484062,0.6161160582957841
1814,1,0.5,0.5,0.5,0.5,0.0625,0.8957877686208822,0.8637116121546584,0.7919098336066022,0.6127024578991465
1815,1,0.5,0.5,0.5,0.5,0.0625,0.9042139599075594,0.8601847562755376,0.776829499127623,0.6042110432355031
1816,1,0.5,0.5,0.5,0.5,0.0625,0.9103044185050312,0.8539791792449389,0.7600862080462678,0.5908765918342108
1817,1,0.5,0.5,0.5,0.5,0.0625,0.9139895467875145,0.8454171490422349,0.7420035219627674,0.5733479296086457
1818,1,0.5,0.5,0.5,0.5,0.0625,0.9173647957397493,0.8348647962230001,0.7228434778151102,0.5536081629470346
1819,1,0.5,0.5,0.5,0.5,0.0625,0.920740044692007,0.8226770932938461,0.7028143797226754,0.5323620336683446
1820,1,0.5,0.5,0.5,0.5,0.0625,0.92410847061683,0.809167112480657,0.6820804378311868,0.5100312287078482
1821,1,0.5,0.5,0.5,0.5,0.0625,0.9274694569792109,0.7945955972350628,0.6607708692939235,0.4869637793373874
1822,1,0.5,0.5,0.5,0.5,0.0625,0.9308304433415776,0.7791725868659699,0.6389875926929893,0.4634433649562325
1823,1,0.5,0.5,0.5,0.5,0.0625,0.9341914297039513,0.7630643038549998,0.6168113867302442,0.4396928454279759
1824,1,0.5,0.5,0.5,0.5,0.0625,0.9399353356002544,0.7545768308951413,0.594306681778471,0.42151405061177166
1825,1,0.5,0.5,0.5,0.5,0.0625,0.94812602022313,0.759472176306837,0.5715252357960989,0.4115412239076824
1826,1,0.5,0.5,0.5,0.5,0.0625,0.9558231295163924,0.7627770331361945,0.5485089384388834,0.399906858954507
1827,1,0.5,0.5,0.5,0.5,0.0625,0.963977662002887,0.7644244536358694,0.525291948899555,0.38708138490590105
1828,1,0.5,0.5,0.5,0.5,0.0625,0.9724810203144646,0.7643796696338371,0.50190232996974,0.37308644745724306
1829,1,0.5,0.5,0.5,0.5,0.0625,0.9809843786260302,0.7626436389751641,0.5,0.37407074814657293
1830,1,0.5,0.5,0.5,0.5,0.0625,0.989487736937602,0.7592529456960082,0.5,0.3756357394999756
1831,1,0.5,0.5,0.5,0.5,0.0625,0.9979910952491733,0.7542760772876478,0.5,0.37638040424627484
1832,1,0.5,0.5,0.5,0.5,0.0625,0.9935055464392543,0.7478069227154651,0.5,0.3714751626917427
1833,1,0.5,0.5,0.5,0.5,0.0625,0.9850021881276833,0.7399568299929025,0.5,0.36442954833151653
1834,1,0.5,0.5,0.5,0.5,0.0625,0.9732486487711312,0.73084660079345,0.5,0.35564773334059974
1835,1,0.5,0.5,0.5,0.5,0.0625,0.9601815950392526,0.7205994732618831,0.5,0.3459531758105201
1836,1,0.5,0.5,0.5,0.5,0.0625,0.947114541307376,0.7093356637311159,0.5,0.3359110608938295
1837,1,0.5,0.5,0.5,0.4995119968431699,0.062438999605396235,0.934047487575498,0.6971685973751609,0.5,0.3255942883974015
1838,1,0.5,0.5,0.5,0.49442889661736145,0.06180361207717018,0.9209804338436205,0.6842026592055855,0.5,0.31506863095605947
1839,1,0.5,0.5,0.5,0.494376003291292,0.0617970004114115,0.9079133801117414,0.6705321525703598,0.5,0.30439255655687864
1840,1,0.5,0.5,0.5,0.49935491531600884,0.062419364414501105,0.8945289026077585,0.6562411244389277,0.5,0.2935133264452177
1841,1,0.5,0.5,0.5,0.5,0.0625,0.8804711456959682,0.6414037555075132,0.5,0.2823687497326984
1842,1,0.5,0.5,0.5,0.5,0.0625,0.8663048105872347,0.6260850783918729,0.5,0.2711902576238827
1843,1,0.5,0.5,0.5,0.5,0.0625,0.851698388634051,0.6103418541358279,0.5,0.2599135868417018
1844,1,0.5,0.5,0.5,0.5,0.0625,0.8366969450655757,0.5942234941801045,0.5,0.24859249113334264
1845,1,0.5,0.5,0.5,0.5,0.0625,0.821399991255179,0.5777729583357998,0.5,0.23729135146225244
1846,1,0.5,0.5,0.5,0.5,0.0625,0.8094423455442997,0.5610275899904386,0.5,0.22705974417846314
1847,1,0.5,0.5,0.5,0.5,0.0625,0.7986705827257495,0.5440198701843527,0.5,0.2172463333672618
1848,1,0.5,0.5,0.5,0.5,0.0625,0.7871375927884859,0.5267780850131785,0.5,0.20732341688550085
1849,1,0.5,0.5,0.5,0.5,0.0625,0.9298241505201951,0.7259550761859198,0.6774828712095632,0.45730809366113384
1850,1,0.5,0.5,0.5,0.5,0.0625,0.9464808808216707,0.7449857950870602,0.6898238769183608,0.4864050329646903
1851,1,0.5,0.5,0.5,0.5,0.0625,0.9631376111231442,0.7638562532132267,0.7005819706552511,0.5154172359198022
1852,1,0.5,0.5,0.5,0.5,0.0625,0.9797943414246094,0.7825247287951678,0.7095811898939292,0.5440453366427733
1853,1,0.5,0.5,0.5,0.5,0.0625,0.9964510717260813,0.8009343876388235,0.7166538967443693,0.571955690838649
1854,1,0.5,0.5,0.5,0.5,0.0625,0.9868921979724447,0.819006236395154,0.72165319617986,0.5832912529541519
1855,1,0.5,0.5,0.5,0.5,0.0625,0.9702354676709748,0.8366281330737634,0.7244662050426142,0.5880682633713598
1856,1,0.5,0.5,0.5,0.5,0.0625,0.9535787373695053,0.8536374660574606,0.7250258173385185,0.5901786549500162
1857,1,0.5,0.5,0.5,0.5,0.0625,0.9369220070680306,0.8697939487535312,0.7233183596674917,0.5894531742167141
1858,1,0.5,0.5,0.5,0.5,0.0625,0.9202652767665569,0.8847383835775579,0.7193852123215543,0.5857191332215578
1859,1,0.5,0.5,0.5,0.5,0.0625,0.9036085464650873,0.8979369574261589,0.713317967025236,0.5787744350585727
1860,1,0.5,0.5,0.5,0.5,0.0625,0.8869518161636167,0.9086299332464597,0.7052483808402832,0.5683674063508704
1861,1,0.5,0.5,0.5,0.5,0.0625,0.8702950858621449,0.9158565894578696,0.6953355190311814,0.5542279456066662
1862,1,0.5,0.5,0.5,0.5,0.0625,0.8536383555606768,0.9186874057923304,0.6837526681049428,0.5362171712445601
1863,1,0.5,0.5,0.5,0.5,0.0625,0.8369816252592037,0.9166731590908657,0.670675989491401,0.5145685008779258
1864,1,0.5,0.5,0.5,0.5,0.0625,0.8203248949577324,0.9101390693626383,0.6562759349940727,0.48998200287873145
1865,1,0.5,0.5,0.5,0.5,0.0625,0.8036681646562633,0.899966948991201,0.6407115896234217,0.46341053796682025
1866,1,0.5,0.5,0.5,0.5,0.0625,0.7870114343547912,0.8871362071643698,0.6337815036474943,0.4424975876742168
1867,1,0.5,0.5,0.5,0.5,0.0625,0.7703547040533192,0.8724466379417528,0.6512753877942646,0.4377178712057676
1868,1,0.5,0.5,0.5,0.5,0.0625,0.7536979737518483,0.8564678272599475,0.6678077014056591,0.43108193586425486
1869,1,0.5,0.5,0.5,0.5,0.0625,0.7370412434503756,0.8485524242187155,0.6832278558131659,0.42730309059681565
1870,1,0.5,0.5,0.5,0.5,0.0625,0.7203845131489026,0.8624317268386048,0.6973657993218967,0.4332611390874196
1871,1,0.46809627536591436,0.5,0.5,0.5,0.058512034420739295,0.703727782847432,0.8746457366054385,0.7100339200744089,0.4370347567787652
1872,1,0.36957727365089466,0.5,0.5,0.5,0.04619715920636183,0.6870710525459612,0.8846641732947829,0.7280678156985964,0.44253938156065753
1873,1,0.27105827193586696,0.5,0.5,0.5,0.03388228399198337,0.6704143222444907,0.8918750052376572,0.749641955462464,0.4482302488140389
1874,1,0.17273550346428018,0.5,0.5,0.5,0.021591937933035023,0.6537575919430211,0.895694314330707,0.7705197436152904,0.4511909023892753
1875,1,0.07575325747987427,0.5,0.5,0.5,0.009469157184984284,0.6676744717697192,0.8957486804231138,0.7904928982680628,0.472768923302702
1876,1,0.016744768500975282,0.5,0.5,0.5,0.0020930960626219103,0.6839481068581232,0.8920324159568964,0.8092769985506565,0.4937430385502914
1877,1,0.0992961797523495,0.5,0.5,0.5,0.012412022469043688,0.7001785578729437,0.8849102056014984,0.8264854447385528,0.5120863744321981
